ID_CJYP,DESC_CJYP,DIRECCION,CODPOSTAL,TELEFONO,X,Y,AGENCIA_NEW,ID_LOCALIDAD,RESPONSABLE,PROBIENESTAR,ESTADO,COMISIONVIGENTE,ENFERMERIA,PEDICURIA,AUTOCUIDADO,RECREATIVA
"4,156","CENTRO RECREATIVO DE JUB., PENS. TIEMPO LIBRE",25 DE MAYO 735,4700,03833-436588,-65.78333,-28.46667,,"1,266","LOZADA, JUAN DE DIOS",1,1,1,0,0,0,0
"4,157",C JYP DE VILLA PARQUE NORTE,CLARA J. AMSTRONG  S/N°,4700,42-2900,-65.78333,-28.46667,,"1,266","BURGOS, FRANCISCO",1,1,1,0,0,0,0
"4,158",C JYP NAC. SAN JOSE II,CORRIENTES 376,4700,420306,-65.78333,-28.46667,,"1,266","BAZAN DE ROBLEDO, NOEMI",1,1,1,0,0,0,0
"4,159",C JYP NAC. SAN ROQUE BARRIO LA CHACARITA,PJE. DR. GALINDEZ 2638,4700,,-65.78333,-28.46667,,"1,266",PLAZA ANA MARIA,1,1,1,0,0,0,0
"4,160",CENTRO UNION Y FELICIDAD DE JUB. Y PENS.,MAIPU ESQ. SANTA FE S/N,4700,421805,-65.78333,-28.46667,,"1,266","SEGURA, JOSE EMILIO",1,1,1,0,0,0,0
"4,161",CTRO. DE EX COMBATIENTES DE MALVINAS,ALMAGRO 720,4700,03833-453069,-65.78333,-28.46667,,"1,266","CARDOZO, FRANCISCO",0,1,1,0,0,0,0
"4,162",C JYP AMISTAD,JOYANGO 925,4700,452548,-65.78333,-28.46667,,"1,266","AGUIRRE, IRENE",1,1,1,0,0,0,0
"4,163",FED DE CTROS Y ASOC DE JYP NAC  MADRE DEL VALLE - CATAMARCA,SAN MARTIN 680 ,4700,03833-422380/42,-65.77782,-28.46983,,"1,266",,0,,,,,,
"4,164",C JYP NAC DE EL ALTO,  S/N°,4235,33066,-65.45000,-28.35000,,"1,271","ZURITA, GREGORIA",1,1,1,0,0,0,0
"4,165",C JYP NAC FRAY MAMERTO ESQUIU,R.PROV Y AV. LA CALLE  S/N°,4709,92190,-65.70000,-28.38333,,"1,286",,0,1,1,0,0,0,0
"4,166",C JYP NAC Y PROV SAN NICOLAS,LA FALDA  S/N°,4707,492845,-65.78333,-28.46667,,"1,266",MORALES ELSA,1,1,1,0,0,0,0
"4,167",C JYP NAC POR EL BIEN DE LA COMUNIDAD,PIEDRA BLANCA S/N°,4709,,-65.70000,-28.38333,,"1,286",SAAVEDRA FRANCISCO ARMANDO,1,1,1,0,0,0,0
"4,168",C JYP DE PAMI DE ESQUIU,EST FF.CC. BELGRANO  S/N°,5261,89800,-65.30000,-29.38333,,"1,294","QUINTEROS, ANTONIO",1,1,1,0,0,0,0
"4,169",C JYP NAC DE ICAÑO,ICAÑO  S/N°,5265,,-65.31667,-28.91667,,"1,295","GONZALEZ, JJUANA",1,1,1,0,0,0,0
"4,170",C JYP NAC DE RECREO LA PAZ CATAMARCA,EVA PERON S/N,5260,427271,0.00000,0.00000,,,PEREZ  LUIS ALBERTO,1,1,1,0,0,0,0
"4,171",C DE JYP NAC SAN ROQUE DE LA LOCALIDAD DE RECREO,SAAVEDRA 97,5260,,-65.06667,-29.28333,,"1,309","ANDRADA, JACINTO",1,1,1,0,0,0,0
"4,172",C JYP DE PACLIN,RUTA 9 S/N°,4718,,-65.68333,-28.16667,,"1,318","AGUDO, LUIS",1,1,1,0,0,0,0
"4,173",C JYP DE POMAN,GERONIMO L CABRERA  126,5315,,-66.21667,-28.41667,,"1,330",ORTEGA MARIA DEL VALLE,1,1,1,0,0,0,0
"4,174",C JYP DE SAUJIL,ESQUIU 908,5321,03835-492021,0.00000,0.00000,,,"ROSALES, PEDRO",1,1,1,0,0,0,0
"4,175",C JYP NAC DE SANTA MARIA,25 DE MAYO 39,4139,420449,-66.03333,-26.70000,,"1,347",COSTILLA VIDAL  ANTONIO ,1,1,1,0,0,0,0
"4,176",C JYP ESPERANZA DEL 2000,RUTA 40  40,4139,,-66.08333,-26.83333,,"1,337","LAGORIA, AURORA",1,1,1,0,0,0,0
"4,177",C JYP NAC DE FUERTE QUEMADO,RUTA 40 S/N°,4141,20727,-66.03333,-26.70000,,"1,347",JULIAN RICARDO  RAMOS,1,1,1,0,0,0,0
"4,178",C JYP NAC SAN ISIDRO,RUTA PROV. 40 S/N°  ,4139,420583,-66.05000,-26.75000,,"1,343","PASTRANA, EDMUNDO",1,1,1,0,0,0,0
"4,179",C JYP DE SAN JOSE,BENJAMIN JUAREZ  S/Nº,4139,,-66.06667,-26.80000,,"1,346",MARCIAL MARINA,1,1,1,0,0,0,0
"4,180",C JYP SANTO DOMINGO,LAMPACITO S/N°,4139,421175,-66.03333,-26.70000,,"1,347",SANCHEZ CARMEN,1,1,1,0,0,0,0
"4,181",C JYP NAC -PAMI- SANTA ROSA,SAN MARTIN S/N°  S/N,4723,485078,-65.30000,-28.11667,,"1,352",FARIAS FILADELFIO,0,1,1,0,0,0,0
"4,182",C JYP LA ARMONIA,LOS ALTOS  S/N?,4723,03833-493995,-65.48333,-28.05000,,"1,355",RASGIDO LISA ANUNCIACION,1,1,1,0,0,0,0
"4,183",ASOC FIAMBALENSE JYP NAC,C. CARRIZO S/N°,5345,96151,-67.60000,-27.68333,,"1,367","CARRIZO, FELICIDAD",1,1,1,0,0,0,0
"4,184",C JYP NAC DE TINOGASTA,COPIAPO 459 ,5340,420097,-67.56667,-28.06667,,"1,380",RODRIGUEZ VILMA,1,1,1,0,0,0,0
"4,185","C DE JUB, PENS Y RET DE YPF TINOGASTA",RIVADAVIA 336,5340,,-67.56667,-28.06667,,"1,380","QUINTEROS, GILBERTO",1,1,1,0,0,0,0
"4,186",C JYP NAC Y PROV DE VALLE VIEJO ,B VIRGEN DEL ROSARIO  S/N,4705,,-65.73333,-28.46667,,"1,389","CHAYLE, MARGARITA",1,1,1,0,0,0,0
"4,187",AGRUP LA AMISTAD DE JYP,AV. PTE. CASTILLO 435,4707,42044,-65.71667,-28.45000,,"1,390","TARRARA, PEREGRINO",1,1,1,0,0,0,0
"4,188",ASOC JYP NAC DE VALLE VIEJO,PADRE ESQUIU 92,4707,441377,-65.73333,-28.46667,,"1,386","ACOSTA, ERNESTO",1,1,1,0,0,0,0
"4,189",CENTRO DE  AYUDA RECIPROCA DE JYP DE AIMOGASTA,20 DE MAYO (SUD) 265 26  ,5310,20392,-66.81667,-28.55000,,"3,041",PEREYRA LEONARDO,1,1,1,0,0,0,0
"4,190",CENTRO DE JYP UNIDOS SAN ANTONIO,RUTA NACIONAL 60 S/N,5313,,-66.55000,-28.68333,,"3,046",ACOSTA DELMIRA,1,1,1,0,0,0,0
"4,191",ASOC DE AYUDA RECIPROCA DE JYP DE LA RIOJA,SANTA FE  753 ,5300,35012,-66.85757,-29.41334,,"3,061",FUENTES  MERCEDES,1,1,1,0,0,0,0
"4,192",ASOC DE JYP DE ENCOTEL LA RIOJA,CORONEL LAGOS 219,5300,03822-435315,-66.85757,-29.41334,,"3,061",DE LA FUENTE ARNALDO,1,1,1,0,0,0,0
"4,193",C JYP JUAN RAMIREZ DE VELAZCO,PAYZANDU 2580 2580,5300,50125,-66.88444,-29.42044,,"3,061",ZALAZAR LUCIA,1,1,1,0,0,0,0
"4,194",C JYP JULIO CESAR CORZO,VILLA CASTELLI S/N,5300,34083,-66.85757,-29.41334,,"3,061",VERGARA LUIS,1,1,1,0,0,0,0
"4,195",C JYP MADRE TERESA DE CALCUTA,LAS HERAS  1300,5300,03822-429-788,-66.85757,-29.41334,,"3,061",PEREYRA  NICOLASA AMALIA,1,1,1,0,0,0,0
"4,196",C JYP CEFERINO NAMUNCURA,AV. RIVADAVIA 345   ,5300,03822-423224,-66.85281,-29.41581,,"3,061",MORENO SEFERINO,1,1,1,0,0,0,0
"4,197",C JYP FERROVIARIOS,1 DE MAYO 742 31  ,5300,,-66.85757,-29.41334,,"3,061",FALON CLEMENTE,1,1,1,0,0,0,0
"4,198","C JYP PROV, MUNICIPAL Y NAC 20 DE SETIEMBRE",JARAMILLO Y BAZAN  ,5300,29892,-66.85757,-29.41334,,"3,061",MAZZARELLI ARMANDO,1,1,1,0,0,0,0
"4,199",C JYP JUAN MELIS,DARDO ROCHA  737,5300,,-66.85757,-29.41334,,"3,061",CAMPOS MARIA,1,1,1,0,0,0,0
"4,200",CENTRO DE JYP SANTA TERESITA,CABO 1¦ RODRIGUEZ 2013 ,5300,,-66.85757,-29.41334,,"3,061",,0,,,,,,
"4,201",CTRO. DE JYP. NUEVA ESPERANZA,DEL CARMEN Y SAN JUAN  ,5300,(03822) 1-55440,-66.85757,-29.41334,,"3,061",MERCADO MANUEL,1,1,1,0,0,0,0
"4,202",CENTRO DE JYP SAN PANTALEON,PELLEGRINI  10,5300,,-66.85757,-29.41334,,"3,061",TOLEDO LUIS,1,1,1,0,0,0,0
"4,203",CENTRO DE JYP SANTA ROSA DE LIMA,RIO PILCOMAYO  731,5300,,-66.85757,-29.41334,,"3,061",VILLAFAÑE ROLDAN ROSA,1,1,1,0,0,0,0
"4,204",FED RIOJANA DE JYP DEPTO CAPITAL-INDEP-SANAGASTA-ANGEL V PEÐALOZA,"RIVADAVIA LOCAL ""B"" 349 ",5300,(03822)-423224.,-66.85285,-29.41582,,"3,061",,0,,,,,,
"4,205",MUTUAL DE JYP DE LA DIRECCION NACIONAL DE VIALIDAD,COPIADO ESQ. R.V.PEÐALOZA S/N¦ ,5300,,-66.85757,-29.41334,,"3,061",,0,,,,,,
"4,206",CENTRO DE JYP 20 DE MAYO,H. BARRIONUEVO 1161 ,5300,420679,-66.85757,-29.41334,,"3,061",TOLEDO BENITO,0,1,1,0,0,0,0
"4,207",ASOCIACION DE MAESTROS Y PROFESORES DE LA RIOJA,VELEZ SARFIELF 337 ,5300,03822-436720,-66.85257,-29.41708,,"3,061",,0,,,,,,
"4,208",ANGEL DE LA GUARDA,ANTARTIDA ARGENTINA 1695 ,5300,,-66.87081,-29.42121,,"3,061",,0,,,,,,
"4,209",CTRO. PENS. VET. DE GUERRA SENTIMIENTO ARGENTINO,PASAJE CABO DE HORNOS 56 28  ,5300,03822-460214,-66.85757,-29.41334,,"3,061",OJEDA ROBERTO,1,1,1,0,0,0,0
"4,210",C COSTEÑO DE JYP AMINGA,NIÐO ALCALDE  S/N°  ,5300,426885,-66.93333,-28.83333,,"3,075",CONTRERAS JESUS,0,1,1,0,0,0,0
"4,211",C JYP DE ANILLACO,CATAMARCA     S/N  ,5301,94053,-66.95000,-28.81667,,"3,076",CASTRO HIPOLITO CRUZ,1,1,1,0,0,0,0
"4,212",ASOC MUT JYP DE CHILECITO - LA RIOJA -,EL MAESTRO 44  ,5360,25087,-67.50000,-29.16667,,"3,089",LOPEZ AGUSTIN,1,1,1,0,0,0,0
"4,213",ASOC JYP NAPROMU,SAN MARTIN  272,5360,52495,-67.50000,-29.16667,,"3,089",SORIA JUAN PASTOR,0,1,1,0,0,0,0
"4,214",C JYP DE CHILECITO,MAXIMO MARTINEZ 296,5360,,-67.50000,-29.16667,,"3,089",ESCOBAR ELSA,1,1,1,0,0,0,0
"4,215",C JYP SAN VICENTE,JOAQUIN V. GONZALEZ  S/N,5372,992089,-67.50000,-29.30000,,"3,094",PINTOS  JUAN JOSE,1,1,1,0,0,0,0
"4,216",C JYP DE CAMPANAS,RUTA NACIONAL 40  ,5361,20650,-67.63333,-28.55000,,"3,111",,0,,,,,,
"4,217",C DE JYP DE LA LOCALIDAD DE FAMATINA,SAN PEDRO Y RIO TURBIO ,5365,93096,-67.51667,-28.90000,,"3,115",CORZO CELIA,1,1,1,0,0,0,0
"4,218",C JYP SANTA CRUZ,EX RUTA NAC Nª 40 5   ,5361,20500,-67.68333,-28.46667,,"3,118",RIVERO JULIAN,1,1,1,0,0,0,0
"4,219",C DE JYP. CAMILO HAZDRUN,BELGRANO  520 ,5276,03826-495009,-65.96667,-30.55000,,"3,807",MOYANO ALDO,1,1,1,0,0,0,0
"4,220",C JYP DE OLTA,CASTRO BARROS 317 317,5383,491978,-66.26667,-30.61667,,"3,810",BARRERA IGNACIO,1,1,1,0,0,0,0
"4,221",CTRO. DE JYP DE GUANDACOL,ÑOCU  S/N,5353,,-68.53333,-29.53333,,"3,101",BUSTAMANTE ALDO,1,1,1,0,0,0,0
"4,222",CTRO. DE JYP. DEL OESTE  SAN CAYETANO,24 DE SETIEMBRRE S/N 35  ,5369,,-68.05000,-29.58333,,"3,104",VERGARA SILVIO,1,1,1,0,0,0,0
"4,223",ASOC JYP NAC DEL DEPTO GRAL LAVALLE VILLA UNION JUPENA,SAN MARTIN S/N  S/N,5350,70320,-68.20000,-29.30000,,"3,108",PAEZ HONORIO,1,1,1,0,0,0,0
"4,224",C JYP DE EL MILAGRO,COLON S/N  14  ,5274,97078,-66.01667,-31.01667,,"3,829",MALLEA MIRIAM,1,1,1,0,0,0,0
"4,225",C JYP ERMELINDA MORENO DE CORZO,9 DE JULIO  S/N ,5275,96050,-66.23333,-30.95000,,"3,835",FLORES BERNARDO TRANSITO,1,1,1,0,0,0,0
"4,226",CENTRO DE JYP VIRGEN DEL VALLE,PUBLICA S/N,5274,,-66.01667,-31.01667,,"3,829",MOYANO CAMILA,1,1,1,0,0,0,0
"4,227",C JYP DE LA CIUDAD DE CHEPES,LAS HERAS 258 16  ,5470,20271,-66.61667,-31.35000,,"3,859",HEREDIA MAXIMO,1,1,1,0,0,0,0
"4,228",C JYP AMERICO AVELIN,J.B.ALBERDI S/N  13  ,5470,2027600,-66.61667,-31.35000,,"3,859",LOPEZ CESAR TEOFOLDO,1,1,1,0,0,0,0
"4,229",C JYP DE DESIDERIO TELLO,DIP.ABDON YALIS   S/N ,5474,97079,-66.31667,-31.21667,,"3,860",MADEIRA  JOSE ALFREDO,1,1,1,0,0,0,0
"4,230",C JYP DE ULAPES,BELGRANO Y LA PLATA S/N 22  ,5473,91011,-66.25000,-31.58333,,"3,847",ARAVEL VICENTE,1,1,1,0,0,0,0
"4,231","ASOCIACIËN DE JUBILADOS, PENSIONADOS Y CARENCIADOS EVA PERON",BELGRANO Y LA PLATA ,5473,03821-491274.-,-66.25000,-31.58333,,"3,847",,0,1,0,0,0,0,0
"4,232",C JYP DE VINCHINA,SAN MARTIN S/N    ,5357,94113,-68.16667,-28.76667,,"3,884",SILVANO JULIO,1,1,1,0,0,0,0
"4,233",ASOC DE AYUDA RECIPROCA DE JYP DE CHAMICAL,PTE PERON 470 470,5380,22388,-66.31667,-30.36667,,"3,084","PALACIOS, MIGUEL ANGEL",1,1,1,0,0,0,0
"4,234",C JYP DE CHAMICAL,PTE. PERON 470 2   ,5380,422388,-66.31667,-30.36667,,"3,084",,,,,,,,
"4,235",C JYP PADRE ROBERTO BERTON,EX EDIF FFCC BELGRAN 4010 (PUBLICA) ,5386,,-66.88333,-30.05000,,"3,854",ORTIZ SIMONA,1,1,1,0,0,0,0
"4,236",C JYP COPACABANA,AV LOS CAUDILLOS S/N,5385,0766-469867,-66.61667,-30.81667,,"3,817",SORIA ISABEL,1,1,1,0,0,0,0
"4,237",C JYP VIRGEN INDIA,SAN NICOLAS Y SANTA RITA ,5301,,0.00000,0.00000,,,CARRIZO RENE,1,1,1,0,0,0,0
"4,238",C JYP DEL DEPTO SAN BLAS - LOS SAUCES -,RUTA NACIONAL 40  ,5327,97083,-67.06667,-28.36667,,"3,874",NIETO HUGO,1,1,1,0,0,0,0
"4,239",C JYP VIRGEN DEL CARMEN,ANGEL Y TTE.PEÑALOZA (PUBLICA) ,5285,03822-422402,-66.55000,-30.31667,,"3,125",ROMERO RAMON,1,1,1,0,0,0,0
"4,240",ASOC JYP DE TAMA,SAN MARTIN S/N  20  ,5385,90303,-66.53333,-30.51667,,"3,126",AGUIRRE CARMEN,1,1,1,0,0,0,0
"4,241",C JYP CANDELARIA,LOAIZA  S/N°  21  ,5713,02651-491019/49,-65.83333,-32.06667,,"5,166",GAUNA SIXTO,1,1,1,0,0,0,0
"4,242",C JYP NAC Y PCIALES FLOR DE DURAZNO,SARMIENTO Y BELGRANO  ,5703,,-66.05000,-32.48333,,"5,170",,0,,,,,,
"4,243",C JYP NAC DE LUJAN,SAN MARTIN      S/N°  S/N,5709,496003,-65.93333,-32.36667,,"5,370",LOPEZ MARTA,1,1,1,0,0,0,0
"4,244",C JYP NAC DE QUINES SAN LUIS,SAN JOSE 1286 18  ,5711,02651-470383,-65.80000,-32.23333,,"5,371",CORNEJO CLARINDA,1,1,1,0,0,0,0
"4,245",ASOC JYP DEL DEPTO AYACUCHO,CENTENARIO S/N°  S/Nº,5705,6074,-66.13333,-32.60000,,"5,372",GIALLUCA JULIA,0,1,1,0,0,0,0
"4,246",C JYP NAC DE SAN FRANCISCO DEL MONTE DE ORO SAN LUIS,AVDA SARMIENTO S/N  S/N,5705,02651-426197,-66.13333,-32.60000,,"5,372",DOMINGUEZ JORGELINA,1,1,1,0,0,0,0
"4,247",C JYP NAC DE LA CALERA,LA CALERA S/N°  26  ,5719,,0.00000,0.00000,,,GUEVARA EUSTAQUIA,1,1,1,0,0,0,0
"4,248",C JYP NAC DE CONCARAN,ELIAS ADRE 1057 ,5770,8184,-65.25000,-32.56667,,"5,389",,0,,,,,,
"4,249",ASOC JYP NAC DE CONCARAN,LEANDRO N ALEM S/N°  19  ,5770,480275,-65.25000,-32.56667,,"5,389",AGUILAR NILO HUGO,1,1,1,0,0,0,0
"4,250",C JP Y RET DE CORTADERAS,SAN MARTIN  S/N°  24  ,5883,,-65.01667,-32.50000,,"5,391",APARICIO ADAN,1,1,1,0,0,0,0
"4,251",C JYP DE NASCHEL,LAFINUR  S/N?  S/N ,5759,491041,-65.46667,-32.93333,,"5,393",ZAVALA ROLANDO,1,1,1,0,0,0,0
"4,252",C JYP DE TILISARAO,SAN MARTIN S/N°  S/N,5773,20894,-65.30000,-32.73333,,"5,183","CHIESA, EGIDIO",1,1,1,0,0,0,0
"4,253",C JYP NAC Y PROV DE VILLA DEL CARMEN,GRANADEROS PUNTANO S/N    ,5835,,-65.06667,-32.95000,,"5,184",AGUILAR INES,1,1,1,0,0,0,0
"4,254",C JYP NAC DE VILLA LARCA,VILLA LARCA   S/N,5883,,-65.00000,-32.63333,,"5,394",ZALAZAR ROQUE ANTONIO,1,1,1,0,0,0,0
"4,255",CENTRO MUTUAL JUSTO DARACT,PRESIDENTE PERON 41 41,5738,02657-480155,-65.18333,-33.86667,,"5,431",GONELLA ELSA BEATRIZ,1,1,1,0,0,0,0
"4,256",MESA COORD NAC DE JYP FILIAL VILLA MERCEDES,LEON GUILLET 121 4   ,5730,0265-7434715,-65.46281,-33.68833,,"5,438",OVIEDO INES,1,1,1,0,0,0,0
"4,257",CLUB DE LOS ABUELOS DE VILLA MERCEDES,SAN MARTIN 1680 1680,5730,02657-421466,-65.45556,-33.66439,,"5,438",ISABEL PAVON ,1,1,1,0,0,0,0
"4,258",SUB-COM JYP DE LA ASOC DEL PERSONAL DE DIRECCION DE FF.CC. ARG.,SUIPACHA 1322 ,5730,430556,-65.45512,-33.67078,,"5,438",,0,,,,,,
"4,259",C JYP CIVILES DEL SUR,4 DE JUNIO  S/N°  16  ,6389,0658-493035,-65.45000,-35.68333,,"5,192",PUEGHER NELIDA,1,1,1,0,0,0,0
"4,260",C JUB ARIZONA,ARIZONA S/N°  31  ,6389,,-65.30000,-35.81667,,"5,408",,1,,,,,,
"4,261",MESA COORD JYP DTO V DUPUY SAN LUIS,SAN MARTIN S/N°  8   ,6277,20140,-65.26667,-34.76667,,"5,193",,1,,,,,,
"4,262",MESA COORDINADORA DE JYP NAC DE FORTUNA,BELGRANO        S/N°  S/N,6216,,-65.36667,-35.13333,,"5,198",BIAGINI ELINA,1,1,1,0,0,0,0
"4,263",C JYP MESA COORD DE NUEVA GALIA,PRINGLES S/N°  14  ,6219,,-65.26667,-35.11667,,"5,201",RENAUDIO VICTORIA,1,1,1,0,0,0,0
"4,264",C JYP DE UNION,MAXIMO BARTHEL S/N°  12  ,6216,,-65.95000,-35.15000,,"5,426",LOZANO LUIS,1,1,1,0,0,0,0
"4,265",C JYP AROMAS DEL ATARDECER DE CERRO DE ORO,CERRO DE ORO S/N,5881,,0.00000,0.00000,,,"BAIGORRIA, NICOLAS",1,1,1,0,0,0,0
"4,266",C JYP DE LOS CAJONES,VIRGEN DEL ROSARIO S/N°  ,5871,0652-40021,-65.38333,-32.05000,,"5,443",,0,,,,,,
"4,267",C JYP NAC DE MERLO,FELIPE VARELA 128 128,5881,476399,-65.03333,-32.35000,,"5,445",GIRARDO EUGENIO,1,1,1,0,0,0,0
"4,268",C JYP NACIONALES SANTA ROSA DE CONLARA,SAN MARTIN 1043 22  ,5777,02656-492492,-65.20000,-32.33333,,"5,373",FIGUEROA MEDARDO,1,1,1,0,0,0,0
"4,269",ASOC DE JYP NAC DE BALDE,BALDE S/N°  ,5724,,-66.63333,-33.35000,,"5,228",,0,,,,,,
"4,270",C JYP NAC BEAZLEY,BEAZLEY  S/N,5721,02652-429456,-66.65000,-33.76667,,"5,229",PAEZ PAULINO,1,1,1,0,0,0,0
"4,271",C JYP CIVILES DE SAN LUIS,PRINGLES 738 738,5700,,-66.33428,-33.30277,,"5,247",ERCORECA HUGO,1,1,1,0,0,0,0
"4,272",MESA COORD JYP NAC FILIAL SAN LUIS,SUCRE 1832 1832,5700,02652-424764,-66.32885,-33.28857,,"5,247",PELLEGRINI JOSE TOMAS,1,1,1,0,0,0,0
"4,273",CLUB DE ABUELOS,BALCARCE 755 ,5700,425536,-66.33310,-33.30903,,"5,247",,0,,,,,,
"4,274",ASOC JYP NAC DE SAN LUIS,MAIPU  832,5700,22511,-66.35423,-33.29945,,"5,247",RICKRD RAMON RAUL,1,1,1,0,0,0,0
"4,275",C JYP NAC ROSAS DE OTOÐO,BUENOS AIRES 847 28  ,5700,020652-436343,-66.33401,-33.31044,,"5,247",MERCHAND ELISA,1,1,1,0,0,0,0
"4,276",FED SANLUISE¿A DE JYP NACIONALES,PRINGLES 738 738,5700,02657-434715/42,-66.33428,-33.30277,,"5,247",PELLEGRINI JOSE,0,1,1,0,0,0,0
"4,277",C JYP FERROVIARIOS DE SAN LUIS,TOMAS JOFRE Y FALUCH  34  ,5700,,-66.35423,-33.29945,,"5,247",SELEM FERNANDO,1,1,1,0,0,0,0
"4,278",CTRO MESA COORDINADORA DE JYP NAC FRAGA,FRAGA S/N S/N,5736,98022,-65.80000,-33.50000,,"5,188",LUCERO EUGENIA,1,1,1,0,0,0,0
"4,279",MESA COORD JYP NAC FILIAL LA TOMA,VALENTIN VALDEON S/N  S/N ,5750,,-65.59194,-33.07080,,"5,402",VIVAS ATILIO,1,1,1,0,0,0,0
"4,280",C JYP NAC DE SALADILLO,SAN MARTIN S/N°  ,5701,,-65.85000,-33.20000,,"5,405",,0,,,,,,
"4,281",C JYP NAC DE LA VERTIENTE,LA VERTIENTE S/N°  30  ,5757,,-65.78333,-32.81667,,"5,472",PALLERO HONORIA,1,1,1,0,0,0,0
"4,282",C JYP NAC SAN MARTIN,PRINGLES  S/N,5755,02656-493013,-65.68333,-32.41667,,"5,477",TOBARES  MARIO RAUL,1,1,1,0,0,0,0
"4,283",C JYP DE VIEDMA,BELGRANO 1581 1581,8500,424815,-63.00705,-40.81473,,"4,679",CAMBARERI ANTONIO,1,1,1,0,0,0,0
"4,284",ASOC. DE JYP. DEL PAMI DE VIEDMA Y SU ZONA DE INFLUENCIA,GALLARDO 577 577,8500,0920-423180/ 43,-62.98459,-40.81564,,"4,679",GAZIA JUAN,1,1,1,0,0,0,0
"4,285",C JYP DE CORONEL BELISLE,AV CORONEL BELISLE S/N,8364,,-65.98333,-39.18333,,"4,685",RECALDE NANCY,1,1,1,0,0,0,0
"4,286",C JYP DEL VALLE MEDIO,REPUB ARGENTINA 18 40  ,8360,42227,-65.65000,-39.26667,,"4,684",RIEB BLANCA,1,1,1,0,0,0,0
"4,287",C JYP DE CHIMPAY,LOS COPIHUES S/N°  S/N,8364,,-66.15000,-39.16667,,"4,683",VERA MARIA NIDIA,1,1,1,0,0,0,0
"4,288",C DE JUB HEBRAS DE PLATA,VILLEGAS Y R ROJAS  50  ,8360,2455,-65.65000,-39.26667,,"4,684",YUNES LAYLA,1,1,1,0,0,0,0
"4,289",C JPYR DARWIN,TRAMONTI  1,8363,93528,-65.76667,-39.20000,,"4,687",GALVAN  DORA DELIA,1,1,1,0,0,0,0
"4,290",C JYP DE LAMARQUE,INDEPENDENCIA 840 9   ,8363,,-65.66667,-39.40000,,"4,696",CAVALLI LUIS,1,1,1,0,0,0,0
"4,291",C JYP DE LUIS BELTRAN,AV. SAN MARTIN 286 286,8361,,-65.76667,-39.31667,,"4,690",DADOMO JOSE,1,1,1,0,0,0,0
"4,292",C JYP PASO PEÑALVA,JULIO A. ROCA 490 490,8363,91415,-65.60000,-39.50000,,"4,698",LOPEZ MARIA,1,1,1,0,0,0,0
"4,293",C JYP DE SAN CARLOS DE BARILOCHE,J O CONNOR 876 876,8400,02944-423858/43,-71.28333,-41.13333,,"4,712","GIRGENTI, HUGO",1,1,1,0,0,0,0
"4,294",C JYP DE EL BOLSON,PERITO MORENO 544 17  ,8332,02944-493580/49,-71.51667,-41.96667,,"4,700",LISERI SUSANA,1,1,1,0,0,0,0
"4,295",C JYP 22 DE JULIO,MANGUE C.13 B°169 VI  53  ,8400,33975,-71.28333,-41.13333,,"4,712",ROA AGUSTINA,1,1,1,0,0,0,0
"4,296",ASOCIACIËN CENTRO DE JUBILADOS Y PENSIONADOS AMANCAY,5  761,8400,462531/748 5257,-71.28333,-41.13333,,"4,712",PEDRO MATILDE,0,1,1,0,0,0,0
"4,297",C JYP MARIANO RUIZ - GENERAL CONESA -,HIPOLITO IRIGOYEN  472  ,8503,498264,-64.41667,-40.10000,,"4,719",VICTORIANO SANTAGO,1,1,1,0,0,0,0
"4,298",C JYP DE ALLEN,ING QUESNELL 77 77,8328,50698,-67.81667,-38.98333,,"4,733",MARTICORENA JUAN CARLOS,0,1,1,0,0,0,0
"4,299",CENTRO DE JYP RAYITO DE SOL,LAGO MASCARDI  32,8328,(02941)-451189.,-67.81667,-38.98333,,"4,733",GUTIERREZ  ANTONIO,1,1,1,0,0,0,0
"4,300",C JYP EVA DUARTE BANDA DEL MEDIO,DESIO SEVERINI  S/N,8305,,-68.16667,-38.71667,,"4,734",VALDEZ ERNESTINA,1,1,1,0,0,0,0
"4,301",C JPYR DE CERVANTES,JULIO A. ROCA  476 ,8326,,-67.40000,-39.06667,,"4,736",GONZALEZ  LUIS,1,1,1,0,0,0,0
"4,302",C JYP DE CINCO SALTOS,SARMIENTO 346 346,8303,0299-4980776,-68.06955,-38.82703,,"4,738",CARLOS YELMO,1,1,1,0,0,0,0
"4,303",C JUB LA ESPERANZA DE CINCO SALTOS,SANTIAGO DEL ESTERO 524,8303,,-68.06667,-38.81667,,"4,738",RIFFO BLANCA NIEVES,1,1,1,0,0,0,0
"4,304",C JYP DE CIPOLLETTI,URQUIZA 567 ,8324,0299-4770070,-67.99079,-38.93495,,"4,739",PEREA ROLANDO,0,1,1,0,0,0,0
"4,305",C DE LA 3ª EDAD HUANGUELEN - B° ANAI MAPU -,VALCHETA 1548 1545,8324,,-67.97688,-38.91283,,"4,739",CUEVAS ESMILDA,1,1,1,0,0,0,0
"4,306",C JYP RENACER DEL BARRIO DEL TRABAJO,SAAVEDRA 48 48,8324,,-67.99879,-38.93225,,"4,739",AROCA JUANA LUISA,1,1,1,0,0,0,0
"4,307",C JYP HUMILDAD Y UNION,MANUEL ESTRADA 1535,8324,,-68.00018,-38.93818,,"4,739",SILVA ALICIA,1,1,1,0,0,0,0
